Timestamp;Max;Min;StDev;Moyenne;NbDonnees;Tous;R101;R103;R104;R105;R201;R202;R203;R204;R205;R206;R301;R303;R304;R401;R403;INFO01;INFO02;INFO03;INFO04;INFO05;INFO06;INFO07;INFO08;INFO09;INFO20;INFO21;INFO22;INFO23;INFO25;INFO26;R701
31-Aug-2015 05:00:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 05:10:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 05:20:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 05:30:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 05:40:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 05:50:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:00:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:10:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:20:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:30:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:40:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 06:50:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:00:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:10:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:20:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:30:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:40:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-Aug-2015 07:50:00+00:00;NaN;NaN;NaN;NaN;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
